hcp_id,first_name,last_name,specialty,segment,territory,city,state,practice_type,account_tenure,opt_out_flag,channel_preference,interaction_count_digital_ad,interaction_count_email,interaction_count_phone_call,interaction_count_rep_visit,interaction_count_webinar,success_rate_digital_ad,success_rate_email,success_rate_phone_call,success_rate_rep_visit,success_rate_webinar,recency_days_digital_ad,recency_days_email,recency_days_phone_call,recency_days_rep_visit,recency_days_webinar,frequency_score_rep_visit,recency_score_rep_visit,channel_score_rep_visit,frequency_score_phone_call,recency_score_phone_call,channel_score_phone_call,frequency_score_webinar,recency_score_webinar,channel_score_webinar,frequency_score_email,recency_score_email,channel_score_email,frequency_score_digital_ad,recency_score_digital_ad,channel_score_digital_ad,arbitrary_weighted_score,entropy_weighted_score,arbitrary_weighted_rank,entropy_weighted_rank,score_difference_entropy_minus_arbitrary,recommended_channel,engagement_eligible
393,Joshua,Davenport,cardiology,low_value,TERR_28,Raleigh,NC,private_practice,0.5,False,Mixed,3.0,6.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.0,0.0,0.0,178.0,0.0,353.0,344.0,164.0,0.058823529411764705,0.08021390374331551,0.033689839572192515,0.0625,0.07832898172323759,0.03441579634464752,0.3,0.15463917525773196,0.12092783505154639,0.35294117647058826,1.0,0.4725490196078431,0.1875,0.14423076923076922,0.08509615384615384,12.48,14.91,485,469,2.43,email,True
394,Tina,Sanchez,endocrinology,high_value,TERR_09,Wichita,KS,private_practice,3.1,False,In-Person-Heavy,9.0,9.0,3.0,1.0,4.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.0,0.5,52.0,22.0,46.0,18.0,2.0,0.058823529411764705,0.625,0.1426470588235294,0.1875,0.39473684210526316,0.3018640350877193,0.4,0.9375,0.5575,0.5294117647058824,0.5769230769230769,0.4408748114630467,0.5625,0.36585365853658536,0.3530318428184282,33.38,35.38,203,107,2.0,webinar,True
395,Andrea,Reyes,oncology,high_value,TERR_03,Minneapolis,MN,hospital,1.8,False,Mixed,6.0,5.0,8.0,9.0,4.0,0.16666666666666666,0.0,0.125,0.4444444444444444,0.75,38.0,106.0,101.0,0.0,44.0,0.5294117647058824,1.0,0.5810457516339869,0.5,0.22900763358778622,0.25830152671755724,0.4,0.4054054054054054,0.576081081081081,0.29411764705882354,0.22058823529411764,0.1323529411764706,0.375,0.4411764705882353,0.2840686274509804,40.37,35.9,88,96,-4.47,rep_visit,True
396,Sandra,Romero,cardiology,medium_value,TERR_38,Tucson,AZ,clinic,6.6,False,Digital-Heavy,4.0,5.0,5.0,0.0,4.0,0.5,0.0,0.0,0.0,1.0,182.0,57.0,0.0,,18.0,0.0,0.0,0.0,0.3125,1.0,0.29375,0.4,0.625,0.745,0.29411764705882354,0.3448275862068966,0.1572008113590264,0.25,0.14150943396226415,0.35330188679245284,28.43,29.9,279,222,1.47,webinar,True
397,Natasha,Shields,endocrinology,low_value,TERR_43,Mesa,AZ,private_practice,5.1,False,Digital-Heavy,2.0,5.0,2.0,0.0,3.0,0.5,0.4,0.5,0.0,0.3333333333333333,163.0,15.0,129.0,,43.0,0.0,0.0,0.0,0.125,0.18867924528301888,0.32523584905660374,0.3,0.410958904109589,0.33885844748858446,0.29411764705882354,0.6666666666666666,0.42156862745098045,0.125,0.15544041450777202,0.3185880829015544,24.38,27.92,361,261,3.54,email,True
398,Joshua,Tyler,endocrinology,high_value,TERR_19,Albuquerque,NM,clinic,1.8,False,In-Person-Heavy,7.0,10.0,5.0,9.0,4.0,0.0,0.1,0.6,0.5555555555555556,0.0,95.0,0.0,126.0,120.0,16.0,0.5294117647058824,0.2,0.4766013071895425,0.3125,0.1923076923076923,0.4322115384615385,0.4,0.6521739130434783,0.25043478260869567,0.5882352941176471,1.0,0.42647058823529416,0.4375,0.24000000000000005,0.17925000000000002,37.04,34.42,144,128,-2.62,rep_visit,True
399,Robert,Villa,primary_care,low_value,TERR_21,Baltimore,MD,clinic,2.7,False,Digital-Heavy,3.0,7.0,1.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.0,0.0,49.0,30.0,137.0,,,0.0,0.0,0.0,0.0625,0.17964071856287425,0.5546781437125748,0.0,0.0,0.0,0.4117647058823529,0.5,0.36638655462184877,0.1875,0.379746835443038,0.1321993670886076,18.57,20.24,438,412,1.67,phone_call,True
400,William,Hoover,dermatology,medium_value,TERR_31,Las Vegas,NV,private_practice,1.6,False,Mixed,13.0,11.0,5.0,0.0,5.0,0.15384615384615385,0.18181818181818182,0.2,0.0,0.4,7.0,2.0,46.0,,106.0,0.0,0.0,0.0,0.3125,0.39473684210526316,0.27269736842105263,0.5,0.22058823529411764,0.3941176470588235,0.6470588235294118,0.9375,0.47252673796791445,0.8125,0.8108108108108107,0.48283523908523907,27.67,33.19,298,156,5.52,digital_ad,True
401,Justin,Evans,dermatology,medium_value,TERR_05,Sacramento,CA,clinic,3.7,True,Digital-Heavy,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.6,0.0,,,,11.0,113.0,0.29411764705882354,0.7317073170731707,0.5345767575322812,0.0,0.0,0.0,0.1,0.2097902097902098,0.07195804195804195,0.0,0.0,0.0,0.0,0.0,0.0,17.48,12.03,453,482,-5.45,Do Not Contact,False
402,Brenda,Duarte,dermatology,medium_value,TERR_38,Cleveland,OH,private_practice,3.3,False,Mixed,9.0,8.0,5.0,1.0,5.0,0.0,0.25,0.0,1.0,0.2,16.0,23.0,99.0,322.0,30.0,0.058823529411764705,0.08522727272727273,0.534692513368984,0.3125,0.23255813953488372,0.14026162790697674,0.5,0.5,0.35,0.47058823529411764,0.5660377358490566,0.37938401775804664,0.5625,0.6521739130434783,0.29918478260869563,36.02,34.4,168,129,-1.62,rep_visit,True
403,Tracy,Hernandez,cardiology,medium_value,TERR_09,Boston,MA,hospital,1.4,False,Mixed,3.0,8.0,6.0,5.0,3.0,0.3333333333333333,0.0,0.6666666666666666,0.4,0.0,191.0,1.0,95.0,7.0,71.0,0.29411764705882354,0.8108108108108107,0.45039745627980926,0.375,0.24000000000000005,0.49383333333333335,0.3,0.297029702970297,0.1494059405940594,0.47058823529411764,0.9677419354838709,0.3347248576850095,0.1875,0.13574660633484165,0.250065987933635,35.15,33.24,182,154,-1.91,phone_call,True
404,Amanda,Reed,oncology,high_value,TERR_30,Portland,OR,private_practice,1.8,False,Digital-Heavy,6.0,4.0,5.0,3.0,6.0,0.16666666666666666,0.25,0.6,0.0,0.5,4.0,37.0,64.0,277.0,22.0,0.17647058823529413,0.09771986970684039,0.07248515041195631,0.3125,0.3191489361702128,0.4575797872340426,0.6,0.5769230769230769,0.5453846153846154,0.23529411764705882,0.44776119402985076,0.2851404741000878,0.375,0.8823529411764706,0.37230392156862746,32.1,33.84,229,145,1.74,webinar,True
405,Andrea,Daniels,dermatology,low_value,TERR_34,Raleigh,NC,private_practice,3.3,False,Digital-Heavy,4.0,6.0,1.0,3.0,5.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.4,51.0,8.0,115.0,63.0,119.0,0.17647058823529413,0.3225806451612903,0.28412397216951296,0.0625,0.2068965517241379,0.06012931034482759,0.5,0.20134228187919462,0.3902684563758389,0.35294117647058826,0.7894736842105263,0.3471104231166151,0.25,0.37037037037037035,0.14907407407407408,24.97,24.13,349,350,-0.84,webinar,True
406,Stanley,Morris,cardiology,high_value,TERR_23,New Orleans,LA,private_practice,2.5,False,Mixed,6.0,9.0,5.0,0.0,6.0,0.3333333333333333,0.0,0.0,0.0,0.5,28.0,25.0,60.0,,9.0,0.0,0.0,0.0,0.3125,0.3333333333333333,0.16041666666666665,0.6,0.7692307692307692,0.5838461538461539,0.5294117647058824,0.5454545454545454,0.26791443850267377,0.375,0.5172413793103449,0.3826149425287356,24.64,27.82,355,264,3.18,webinar,True
407,Jacob,Terry,primary_care,medium_value,TERR_20,San Francisco,CA,clinic,2.9,False,Mixed,3.0,8.0,4.0,9.0,4.0,0.0,0.125,0.5,0.2222222222222222,0.25,233.0,9.0,140.0,43.0,1.0,0.5294117647058824,0.410958904109589,0.3521264213447936,0.25,0.1764705882352941,0.3602941176470588,0.4,0.9677419354838709,0.4385483870967742,0.47058823529411764,0.7692307692307692,0.35752262443438915,0.1875,0.1140684410646388,0.07906368821292775,33.09,29.9,212,222,-3.19,webinar,True
408,Ashley,Hall,oncology,medium_value,TERR_28,Wichita,KS,hospital,3.0,False,In-Person-Heavy,1.0,3.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.5,161.0,136.0,143.0,4.0,50.0,0.23529411764705882,0.8823529411764706,0.24705882352941178,0.5,0.17341040462427745,0.1846820809248555,0.4,0.37499999999999994,0.445,0.17647058823529413,0.18072289156626506,0.08908575478384125,0.0625,0.15706806282722513,0.05016361256544502,22.09,18.78,398,429,-3.31,webinar,True
409,Kimberly,Williams,primary_care,high_value,TERR_47,Atlanta,GA,clinic,1.9,False,Digital-Heavy,6.0,6.0,2.0,2.0,3.0,0.0,0.3333333333333333,0.0,0.0,0.0,39.0,64.0,112.0,165.0,142.0,0.11764705882352941,0.15384615384615385,0.0660633484162896,0.125,0.2112676056338028,0.07975352112676057,0.3,0.1744186046511628,0.12488372093023256,0.35294117647058826,0.3191489361702128,0.3363788068418857,0.375,0.4347826086956522,0.19945652173913042,14.11,16.64,476,450,2.53,email,True
410,Julie,Thornton,dermatology,low_value,TERR_46,Columbus,OH,private_practice,2.2,False,In-Person-Heavy,1.0,2.0,3.0,4.0,0.0,0.0,0.5,0.6666666666666666,1.0,0.0,277.0,88.0,56.0,45.0,,0.23529411764705882,0.4,0.6505882352941177,0.1875,0.3488372093023256,0.4593507751937984,0.0,0.0,0.0,0.11764705882352941,0.2542372881355932,0.33614157527417743,0.0625,0.09771986970684039,0.038293973941368076,34.32,28.74,191,245,-5.58,rep_visit,True
411,Lisa,Hughes,endocrinology,low_value,TERR_18,Tucson,AZ,hospital,1.7,False,In-Person-Heavy,2.0,9.0,3.0,2.0,2.0,0.0,0.2222222222222222,0.0,0.0,0.5,205.0,2.0,51.0,136.0,162.0,0.11764705882352941,0.18072289156626506,0.07143869596031183,0.1875,0.37037037037037035,0.13032407407407406,0.2,0.15625,0.34125,0.5294117647058824,0.9375,0.4574346405228758,0.125,0.12765957446808512,0.06303191489361702,19.38,20.19,432,413,0.81,email,True
412,Elizabeth,Hoover,cardiology,low_value,TERR_34,Tulsa,OK,private_practice,6.7,False,Digital-Heavy,5.0,4.0,1.0,1.0,1.0,0.2,0.25,0.0,0.0,0.0,59.0,15.0,302.0,67.0,193.0,0.058823529411764705,0.30927835051546393,0.07950272892662219,0.0625,0.09036144578313253,0.036822289156626505,0.1,0.13452914798206278,0.056905829596412556,0.23529411764705882,0.6666666666666666,0.328921568627451,0.3125,0.33707865168539325,0.2611657303370787,13.11,16.46,480,452,3.35,email,True
413,Tina,Simpson,endocrinology,low_value,TERR_20,Arlington,TX,private_practice,7.1,False,Mixed,4.0,8.0,0.0,1.0,3.0,0.25,0.125,0.0,0.0,0.3333333333333333,53.0,23.0,,227.0,56.0,0.058823529411764705,0.11673151750972763,0.04099336232547494,0.0,0.0,0.0,0.3,0.3488372093023256,0.3264341085271318,0.47058823529411764,0.5660377358490566,0.31688401775804664,0.25,0.3614457831325301,0.27228915662650605,16.6,19.66,458,420,3.06,webinar,True
414,Benjamin,Shaw,primary_care,medium_value,TERR_38,Nashville,TN,private_practice,3.7,False,Digital-Heavy,6.0,6.0,5.0,2.0,0.0,0.3333333333333333,0.16666666666666666,0.4,0.5,0.0,11.0,114.0,59.0,140.0,,0.11764705882352941,0.1764705882352941,0.3205882352941176,0.3125,0.33707865168539325,0.36116573033707866,0.0,0.0,0.0,0.35294117647058826,0.20833333333333334,0.23088235294117648,0.375,0.7317073170731707,0.42550813008130084,26.69,28.24,319,255,1.55,digital_ad,True
415,Brittany,Kane,primary_care,medium_value,TERR_20,Minneapolis,MN,private_practice,1.8,False,Digital-Heavy,6.0,7.0,5.0,6.0,3.0,0.0,0.14285714285714285,0.2,0.8333333333333334,0.6666666666666666,15.0,70.0,170.0,21.0,63.0,0.35294117647058826,0.5882352941176471,0.6401960784313726,0.3125,0.15,0.22375,0.3,0.3225806451612903,0.4878494623655914,0.4117647058823529,0.3,0.2549579831932773,0.375,0.6666666666666666,0.24583333333333332,40.95,36.46,77,83,-4.49,rep_visit,True
416,Morgan,Alexander,primary_care,medium_value,TERR_19,Wichita,KS,private_practice,1.7,False,Digital-Heavy,2.0,3.0,3.0,2.0,0.0,0.5,0.0,0.3333333333333333,0.5,0.0,122.0,39.0,22.0,169.0,,0.11764705882352941,0.1507537688442211,0.31544487141590305,0.1875,0.5769230769230769,0.338301282051282,0.0,0.0,0.0,0.17647058823529413,0.4347826086956522,0.13989769820971867,0.125,0.19736842105263158,0.3269736842105263,23.23,23.4,380,367,0.17,phone_call,True
417,Alicia,Bryant,endocrinology,high_value,TERR_30,Dallas,TX,private_practice,0.5,False,Digital-Heavy,4.0,2.0,6.0,3.0,4.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.25,39.0,154.0,98.0,241.0,7.0,0.17647058823529413,0.11070110701107011,0.40841473120613553,0.375,0.234375,0.3260416666666667,0.4,0.8108108108108107,0.40716216216216217,0.11764705882352941,0.16304347826086957,0.06790281329923273,0.25,0.4347826086956522,0.16195652173913044,30.36,26.29,252,302,-4.07,rep_visit,True
418,Jennifer,Ortiz,primary_care,low_value,TERR_11,Sacramento,CA,private_practice,2.9,False,Digital-Heavy,2.0,7.0,5.0,3.0,2.0,0.5,0.0,0.8,0.3333333333333333,0.5,114.0,57.0,30.0,53.0,25.0,0.17647058823529413,0.3614457831325301,0.29189699976376093,0.3125,0.5,0.59375,0.2,0.5454545454545454,0.41909090909090907,0.4117647058823529,0.3448275862068966,0.1924949290060852,0.125,0.20833333333333334,0.32916666666666666,36.84,35.53,150,105,-1.31,phone_call,True
419,Diana,Moore,primary_care,high_value,TERR_46,El Paso,TX,private_practice,1.5,False,In-Person-Heavy,6.0,11.0,6.0,4.0,5.0,0.0,0.0,0.16666666666666666,0.75,0.0,11.0,3.0,18.0,73.0,37.0,0.23529411764705882,0.29126213592233013,0.5038406624785836,0.375,0.625,0.3208333333333333,0.5,0.44776119402985076,0.23955223880597015,0.6470588235294118,0.9090909090909091,0.3759358288770054,0.375,0.7317073170731707,0.2588414634146341,35.84,33.91,171,141,-1.93,rep_visit,True
420,Terrance,Costa,primary_care,low_value,TERR_16,Louisville,KY,hospital,4.1,False,Digital-Heavy,6.0,8.0,0.0,1.0,0.0,0.0,0.25,0.0,1.0,0.0,70.0,2.0,,212.0,,0.058823529411764705,0.12396694214876033,0.5424404472532816,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.9375,0.4536764705882353,0.375,0.3,0.1725,25.67,24.43,341,340,-1.24,rep_visit,True
421,Matthew,Schwartz,primary_care,high_value,TERR_21,Boston,MA,private_practice,4.1,False,Digital-Heavy,8.0,15.0,4.0,4.0,3.0,0.25,0.26666666666666666,0.0,0.5,0.0,28.0,3.0,122.0,147.0,15.0,0.23529411764705882,0.1694915254237288,0.3544865403788634,0.25,0.19736842105263158,0.11447368421052631,0.3,0.6666666666666666,0.22333333333333333,0.8823529411764706,0.9090909090909091,0.5798573975044563,0.5,0.5172413793103449,0.378448275862069,31.77,34.19,234,134,2.42,email,True
422,Debra,Christian,dermatology,high_value,TERR_44,Tucson,AZ,private_practice,1.8,False,Digital-Heavy,5.0,16.0,4.0,1.0,6.0,0.2,0.3125,0.5,0.0,0.3333333333333333,203.0,7.0,143.0,102.0,1.0,0.058823529411764705,0.22727272727272727,0.06310160427807487,0.25,0.17341040462427745,0.3596820809248555,0.6,0.9677419354838709,0.5402150537634409,0.9411764705882353,0.8108108108108107,0.6007651033386328,0.3125,0.12875536480686695,0.2195010729613734,32.19,34.22,228,131,2.03,email,True
423,Melissa,Villarreal,dermatology,medium_value,TERR_24,Albuquerque,NM,private_practice,2.0,False,Mixed,1.0,3.0,10.0,5.0,1.0,0.0,0.0,0.7,0.4,0.0,200.0,99.0,7.0,109.0,277.0,0.29411764705882354,0.21582733812949642,0.3314007617435464,0.625,0.8108108108108107,0.6996621621621621,0.1,0.09771986970684039,0.04954397394136808,0.17647058823529413,0.23255813953488372,0.09945280437756499,0.0625,0.13043478260869565,0.044836956521739135,27.09,22.73,309,376,-4.36,phone_call,True
424,Norman,Stewart,primary_care,medium_value,TERR_40,Jacksonville,FL,private_practice,3.6,False,In-Person-Heavy,7.0,4.0,3.0,3.0,1.0,0.14285714285714285,0.0,0.0,0.3333333333333333,0.0,10.0,15.0,3.0,32.0,332.0,0.17647058823529413,0.48387096774193555,0.316382036685642,0.1875,0.9090909090909091,0.23806818181818182,0.1,0.08287292817679558,0.046574585635359114,0.23529411764705882,0.6666666666666666,0.20392156862745098,0.4375,0.75,0.35267857142857145,23.53,24.41,376,344,0.88,digital_ad,True
425,Jennifer,Malone,endocrinology,low_value,TERR_22,Virginia Beach,VA,private_practice,2.5,False,In-Person-Heavy,3.0,4.0,5.0,7.0,6.0,0.0,0.0,0.6,0.5714285714285714,0.0,58.0,114.0,2.0,11.0,25.0,0.4117647058823529,0.7317073170731707,0.5555851608936258,0.3125,0.9375,0.58125,0.6,0.5454545454545454,0.28909090909090907,0.23529411764705882,0.20833333333333334,0.11225490196078432,0.1875,0.3409090909090909,0.12443181818181817,37.62,31.58,132,182,-6.04,phone_call,True
426,Monique,Johnson,dermatology,high_value,TERR_29,Houston,TX,clinic,2.1,False,In-Person-Heavy,2.0,8.0,8.0,7.0,4.0,0.5,0.0,0.25,0.8571428571428571,0.5,71.0,4.0,15.0,183.0,11.0,0.4117647058823529,0.14084507042253522,0.5802698544206414,0.5,0.6666666666666666,0.4083333333333333,0.4,0.7317073170731707,0.5163414634146342,0.47058823529411764,0.8823529411764706,0.3176470588235294,0.125,0.297029702970297,0.3469059405940594,45.87,42.76,21,17,-3.11,rep_visit,True
427,Casey,Welch,endocrinology,high_value,TERR_02,Detroit,MI,private_practice,6.1,False,Mixed,4.0,12.0,6.0,4.0,3.0,0.0,0.5833333333333334,0.16666666666666666,0.5,0.0,1.0,14.0,39.0,73.0,176.0,0.23529411764705882,0.29126213592233013,0.37884066247858367,0.375,0.4347826086956522,0.28278985507246374,0.3,0.14563106796116507,0.11912621359223301,0.7058823529411765,0.6818181818181818,0.639795008912656,0.25,0.9677419354838709,0.2685483870967742,33.03,34.18,215,135,1.15,email,True
428,Samantha,Bright,oncology,high_value,TERR_08,Nashville,TN,hospital,1.1,False,Digital-Heavy,8.0,17.0,5.0,3.0,0.0,0.125,0.23529411764705882,0.0,0.0,0.0,114.0,4.0,24.0,80.0,,0.17647058823529413,0.27272727272727276,0.10748663101604279,0.3125,0.5555555555555556,0.2048611111111111,0.0,0.0,0.0,1.0,0.8823529411764706,0.5941176470588235,0.5,0.20833333333333334,0.25416666666666665,20.05,24.05,422,351,4.0,email,True
429,Julie,Hamilton,primary_care,high_value,TERR_19,Omaha,NE,private_practice,6.1,False,In-Person-Heavy,1.0,8.0,5.0,7.0,4.0,0.0,0.5,0.2,0.7142857142857143,0.25,73.0,7.0,86.0,21.0,53.0,0.4117647058823529,0.5882352941176471,0.5983193277310924,0.3125,0.25862068965517243,0.2454741379310345,0.4,0.3614457831325301,0.31728915662650603,0.47058823529411764,0.8108108108108107,0.5533386327503975,0.0625,0.29126213592233013,0.07700242718446602,38.66,34.69,120,125,-3.97,rep_visit,True
430,Corey,Schultz,primary_care,low_value,TERR_35,Virginia Beach,VA,private_practice,3.1,False,Mixed,1.0,3.0,9.0,6.0,0.0,0.0,0.3333333333333333,0.5555555555555556,0.6666666666666666,0.0,14.0,51.0,113.0,59.0,,0.35294117647058826,0.33707865168539325,0.5066314166115884,0.5625,0.2097902097902098,0.4884858197358197,0.0,0.0,0.0,0.17647058823529413,0.37037037037037035,0.29368191721132897,0.0625,0.6818181818181818,0.15511363636363634,31.7,28.49,236,250,-3.21,rep_visit,True
431,Monique,Wallace,cardiology,low_value,TERR_49,Tulsa,OK,private_practice,4.2,False,In-Person-Heavy,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.5,0.8333333333333334,0.0,,287.0,50.0,3.0,,0.35294117647058826,0.9090909090909091,0.7043672014260249,0.25,0.37499999999999994,0.4,0.0,0.0,0.0,0.058823529411764705,0.09463722397476342,0.03657450361848209,0.0,0.0,0.0,29.68,21.87,263,391,-7.81,rep_visit,True
432,Heather,Berger,primary_care,medium_value,TERR_33,Portland,OR,private_practice,9.2,False,Digital-Heavy,11.0,4.0,1.0,1.0,1.0,0.09090909090909091,0.0,0.0,1.0,0.0,50.0,3.0,116.0,67.0,190.0,0.058823529411764705,0.30927835051546393,0.5795027289266222,0.0625,0.2054794520547945,0.059845890410958905,0.1,0.13636363636363638,0.05727272727272728,0.23529411764705882,0.9090909090909091,0.2524064171122995,0.6875,0.37499999999999994,0.32670454545454547,28.41,27.14,281,279,-1.27,rep_visit,True
433,Brandon,Flynn,dermatology,low_value,TERR_41,Dallas,TX,private_practice,2.0,False,In-Person-Heavy,1.0,3.0,5.0,5.0,6.0,0.0,0.0,0.4,0.8,0.3333333333333333,155.0,64.0,164.0,43.0,16.0,0.29411764705882354,0.410958904109589,0.5704270749395649,0.3125,0.15463917525773196,0.3246778350515464,0.6,0.6521739130434783,0.47710144927536235,0.17647058823529413,0.3191489361702128,0.1167709637046308,0.0625,0.16216216216216214,0.05118243243243242,35.67,28.85,173,243,-6.82,rep_visit,True
434,Kelly,Brooks,dermatology,low_value,TERR_21,Colorado Springs,CO,private_practice,1.1,False,Digital-Heavy,0.0,0.0,6.0,3.0,4.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,,,156.0,84.0,70.0,0.17647058823529413,0.2631578947368421,0.2722394220846233,0.375,0.16129032258064516,0.3114247311827957,0.4,0.3,0.18,0.0,0.0,0.0,0.0,0.0,0.0,18.0,13.92,445,475,-4.08,phone_call,True
435,Dustin,Schmidt,primary_care,high_value,TERR_46,Minneapolis,MN,private_practice,2.7,False,In-Person-Heavy,1.0,3.0,11.0,14.0,4.0,0.0,0.0,0.7272727272727273,0.7142857142857143,0.0,165.0,36.0,0.0,8.0,109.0,0.8235294117647058,0.7894736842105263,0.7620964175143742,0.6875,1.0,0.7698863636363635,0.4,0.21582733812949642,0.16316546762589929,0.17647058823529413,0.45454545454545453,0.14385026737967915,0.0625,0.15384615384615385,0.049519230769230774,44.42,35.58,40,103,-8.84,phone_call,True
436,Ashlee,Sparks,primary_care,medium_value,TERR_08,San Diego,CA,private_practice,0.7,False,Mixed,6.0,9.0,4.0,0.0,2.0,0.16666666666666666,0.4444444444444444,0.0,0.0,0.0,37.0,8.0,52.0,,207.0,0.0,0.0,0.0,0.25,0.36585365853658536,0.14817073170731707,0.2,0.12658227848101264,0.08531645569620253,0.5294117647058824,0.7894736842105263,0.5389404884760922,0.375,0.44776119402985076,0.2853855721393035,17.03,22.05,456,387,5.02,email,True
437,George,Miller,dermatology,medium_value,TERR_39,Memphis,TN,clinic,4.2,False,Digital-Heavy,3.0,1.0,5.0,15.0,4.0,0.0,0.0,0.4,0.6666666666666666,0.25,32.0,77.0,126.0,3.0,121.0,0.8823529411764706,0.9090909090909091,0.7798573975044563,0.3125,0.1923076923076923,0.3322115384615385,0.4,0.19867549668874174,0.2847350993377483,0.058823529411764705,0.2803738317757009,0.0737218251786696,0.1875,0.48387096774193555,0.15302419354838712,39.14,31.72,112,181,-7.42,rep_visit,True
438,Monica,Harvey,oncology,low_value,TERR_46,Nashville,TN,cancer_center,0.8,False,Mixed,5.0,1.0,4.0,2.0,4.0,0.2,1.0,0.0,0.5,0.0,29.0,240.0,65.0,245.0,95.0,0.11764705882352941,0.1090909090909091,0.30711229946524066,0.25,0.31578947368421056,0.13815789473684212,0.4,0.24000000000000005,0.168,0.058823529411764705,0.1111111111111111,0.5398692810457517,0.3125,0.5084745762711864,0.29544491525423733,27.87,29.77,295,224,1.9,email,True
439,John,Durham,dermatology,medium_value,TERR_04,Baltimore,MD,hospital,3.7,False,Digital-Heavy,4.0,5.0,4.0,2.0,6.0,0.0,0.0,0.25,1.0,0.0,73.0,10.0,60.0,288.0,2.0,0.11764705882352941,0.09433962264150944,0.5541620421753607,0.25,0.3333333333333333,0.26666666666666666,0.6,0.9375,0.3675,0.29411764705882354,0.75,0.2382352941176471,0.25,0.29126213592233013,0.13325242718446603,34.88,30.19,185,214,-4.69,rep_visit,True
440,Douglas,Murray,primary_care,low_value,TERR_19,Wichita,KS,private_practice,3.7,False,Mixed,1.0,0.0,6.0,3.0,3.0,0.0,0.0,0.16666666666666666,1.0,0.0,242.0,,123.0,158.0,67.0,0.17647058823529413,0.1595744680851064,0.5848560700876095,0.375,0.19607843137254904,0.2350490196078431,0.3,0.30927835051546393,0.15185567010309278,0.0,0.0,0.0,0.0625,0.11029411764705882,0.040808823529411765,25.9,19.5,336,423,-6.4,rep_visit,True
441,Jonathan,Scott,endocrinology,high_value,TERR_41,Colorado Springs,CO,clinic,0.5,False,In-Person-Heavy,0.0,2.0,4.0,11.0,1.0,0.0,0.5,0.5,0.5454545454545454,0.0,,37.0,11.0,58.0,17.0,0.6470588235294118,0.3409090909090909,0.5350267379679143,0.25,0.7317073170731707,0.4713414634146341,0.1,0.6382978723404256,0.15765957446808512,0.11764705882352941,0.44776119402985076,0.374846356453029,0.0,0.0,0.0,34.25,29.07,193,238,-5.18,rep_visit,True
442,Albert,Ballard,oncology,medium_value,TERR_02,Austin,TX,cancer_center,1.5,False,Digital-Heavy,8.0,3.0,5.0,1.0,1.0,0.375,0.3333333333333333,0.6,0.0,0.0,17.0,53.0,108.0,77.0,46.0,0.058823529411764705,0.2803738317757009,0.0737218251786696,0.3125,0.2173913043478261,0.43722826086956523,0.1,0.39473684210526316,0.10894736842105264,0.17647058823529413,0.3614457831325301,0.29189699976376093,0.5,0.6382978723404256,0.46515957446808515,24.49,28.64,358,247,4.15,digital_ad,True
443,Rachel,Byrd,dermatology,low_value,TERR_28,Chicago,IL,private_practice,3.1,False,Digital-Heavy,3.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.75,0.0,147.0,206.0,114.0,57.0,268.0,0.23529411764705882,0.3448275862068966,0.514553752535497,0.25,0.20833333333333334,0.11666666666666667,0.1,0.10067114093959731,0.05013422818791946,0.23529411764705882,0.1271186440677966,0.09601196410767697,0.1875,0.1694915254237288,0.09014830508474575,21.57,17.49,403,443,-4.08,rep_visit,True
444,Eric,Alexander,endocrinology,medium_value,TERR_29,Atlanta,GA,clinic,1.8,False,Mixed,6.0,9.0,5.0,4.0,5.0,0.0,0.3333333333333333,0.2,0.5,0.6,46.0,107.0,23.0,30.0,164.0,0.23529411764705882,0.5,0.4205882352941176,0.3125,0.5660377358490566,0.30695754716981133,0.5,0.15463917525773196,0.48092783505154635,0.5294117647058824,0.21897810218978103,0.36928581651638753,0.375,0.39473684210526316,0.19144736842105264,36.79,34.21,152,133,-2.58,webinar,True
445,Michael,Matthews,cardiology,low_value,TERR_35,Miami,FL,hospital,4.4,False,Digital-Heavy,9.0,10.0,2.0,2.0,3.0,0.1111111111111111,0.0,0.5,0.0,0.3333333333333333,8.0,86.0,2.0,24.0,93.0,0.11764705882352941,0.5555555555555556,0.14640522875816994,0.125,0.9375,0.475,0.3,0.24390243902439027,0.3054471544715447,0.5882352941176471,0.25862068965517243,0.22819472616632863,0.5625,0.7894736842105263,0.38220029239766085,29.16,30.69,270,205,1.53,phone_call,True
