hcp_id,first_name,last_name,specialty,segment,territory,city,state,practice_type,account_tenure,opt_out_flag,channel_preference,interaction_count_digital_ad,interaction_count_email,interaction_count_phone_call,interaction_count_rep_visit,interaction_count_webinar,success_rate_digital_ad,success_rate_email,success_rate_phone_call,success_rate_rep_visit,success_rate_webinar,recency_days_digital_ad,recency_days_email,recency_days_phone_call,recency_days_rep_visit,recency_days_webinar,frequency_score_rep_visit,recency_score_rep_visit,success_score_rep_visit,frequency_score_phone_call,recency_score_phone_call,success_score_phone_call,frequency_score_webinar,recency_score_webinar,success_score_webinar,frequency_score_email,recency_score_email,success_score_email,frequency_score_digital_ad,recency_score_digital_ad,success_score_digital_ad,entropy_channel_score_rep_visit,entropy_channel_score_phone_call,entropy_channel_score_webinar,entropy_channel_score_email,entropy_channel_score_digital_ad,entropy_weighted_score,entropy_weighted_rank,recommended_channel,engagement_eligible,ml_primary_channel,ml_primary_probability
380,Jacob,Cox,dermatology,low_value,TERR_14,Mesa,AZ,private_practice,1.5,False,Digital-Heavy,0.0,3.0,3.0,8.0,2.0,0.0,0.0,0.3333333333333333,0.375,0.0,,154.0,63.0,58.0,113.0,0.47058823529411764,0.3409090909090909,0.375,0.1875,0.3225806451612903,0.3333333333333333,0.2,0.2097902097902098,0.0,0.17647058823529413,0.16304347826086957,0.0,0.0,0.0,0.0,0.38785887597410595,0.30077453158889017,0.08486698523374622,0.07033307120315227,0.0,15.62,456,rep_visit,True,rep_visit,0.6755
381,Katherine,Garrett,oncology,low_value,TERR_49,Denver,CO,private_practice,2.8,True,Digital-Heavy,1.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.18181818181818182,0.25,325.0,,,4.0,140.0,0.6470588235294118,0.8823529411764706,0.18181818181818182,0.0,0.0,0.0,0.4,0.1764705882352941,0.25,0.0,0.0,0.0,0.0625,0.08450704225352113,0.0,0.4230543133313455,0.0,0.26604807549010795,0.0,0.03042762820834498,13.76,474,Do Not Contact,False,phone_call,0.1605
382,Kathleen,Harris,cardiology,medium_value,TERR_41,Tucson,AZ,clinic,3.7,False,In-Person-Heavy,5.0,8.0,6.0,3.0,1.0,0.0,0.125,0.16666666666666666,0.6666666666666666,1.0,85.0,10.0,18.0,4.0,338.0,0.17647058823529413,0.8823529411764706,0.6666666666666666,0.375,0.625,0.16666666666666666,0.1,0.08152173913043478,1.0,0.47058823529411764,0.75,0.125,0.3125,0.2608695652173913,0.0,0.6091486244328513,0.3045131221368158,0.6233722795483854,0.325767439897778,0.11880524575086557,37.81,61,webinar,True,rep_visit,0.3016
383,Andrea,Pennington,oncology,low_value,TERR_33,Indianapolis,IN,cancer_center,3.2,False,Digital-Heavy,4.0,5.0,2.0,4.0,3.0,0.0,0.0,0.5,0.25,0.0,21.0,126.0,220.0,39.0,30.0,0.23529411764705882,0.4347826086956522,0.25,0.125,0.12000000000000002,0.5,0.3,0.5,0.0,0.29411764705882354,0.1923076923076923,0.0,0.25,0.5882352941176471,0.0,0.2850395727341416,0.34362833096599704,0.1655094304164249,0.1008442810599707,0.17329925853086406,20.87,398,phone_call,True,rep_visit,0.3917
384,Samuel,Wolfe,dermatology,high_value,TERR_43,Raleigh,NC,private_practice,1.9,False,Digital-Heavy,8.0,13.0,4.0,1.0,8.0,0.25,0.46153846153846156,0.25,1.0,0.0,84.0,17.0,25.0,343.0,1.0,0.058823529411764705,0.08042895442359249,1.0,0.25,0.5454545454545454,0.25,0.8,0.9677419354838709,0.0,0.7647058823529411,0.6382978723404256,0.46153846153846156,0.5,0.2631578947368421,0.25,0.6145798772806421,0.31091804701529374,0.3659793261601939,0.56105980959574,0.30472740850562086,42.71,23,rep_visit,True,rep_visit,0.2527
385,David,Dudley,primary_care,medium_value,TERR_21,Phoenix,AZ,private_practice,2.4,False,In-Person-Heavy,6.0,6.0,0.0,2.0,5.0,0.0,0.16666666666666666,0.0,0.5,0.8,57.0,4.0,,136.0,21.0,0.11764705882352941,0.18072289156626506,0.5,0.0,0.0,0.0,0.5,0.5882352941176471,0.8,0.35294117647058826,0.8823529411764706,0.16666666666666666,0.375,0.3448275862068966,0.0,0.35461859227276155,0.0,0.6939201213324319,0.3529857108205159,0.14911967447154567,30.21,204,webinar,True,rep_visit,0.2248
386,Chelsea,Allen,oncology,low_value,TERR_10,Fresno,CA,cancer_center,0.5,True,In-Person-Heavy,4.0,0.0,0.0,0.0,4.0,0.25,0.0,0.0,0.0,0.0,17.0,,,,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.12145748987854249,0.0,0.0,0.0,0.0,0.25,0.6382978723404256,0.25,0.0,0.0,0.10826574488993038,0.0,0.3300608702999687,10.38,489,Do Not Contact,False,rep_visit,0.5072
387,Eric,Pierce,cardiology,high_value,TERR_10,Sacramento,CA,hospital,2.8,False,In-Person-Heavy,2.0,5.0,12.0,11.0,5.0,0.0,0.2,0.3333333333333333,0.7272727272727273,0.8,156.0,100.0,2.0,21.0,143.0,0.6470588235294118,0.5882352941176471,0.7272727272727273,0.75,0.9375,0.3333333333333333,0.5,0.17341040462427745,0.8,0.29411764705882354,0.23076923076923073,0.2,0.125,0.16129032258064516,0.0,0.681916279786364,0.544593694545917,0.6083898003065911,0.22592604196600027,0.0592627390585856,39.62,39,rep_visit,True,rep_visit,0.3823
388,Andrea,Davis,cardiology,high_value,TERR_07,Boston,MA,hospital,1.7,False,Mixed,1.0,2.0,5.0,14.0,4.0,0.0,0.0,0.6,0.8571428571428571,0.0,95.0,86.0,63.0,9.0,141.0,0.8235294117647058,0.7692307692307692,0.8571428571428571,0.3125,0.3225806451612903,0.6,0.4,0.17543859649122806,0.0,0.11764705882352941,0.25862068965517243,0.0,0.0625,0.24000000000000005,0.0,0.8320232365077382,0.48298389569664635,0.11939579396570293,0.07780088192084514,0.06248781295173513,29.7,215,rep_visit,True,rep_visit,0.6755
389,Victoria,Durham,endocrinology,high_value,TERR_28,Columbus,OH,clinic,1.5,False,In-Person-Heavy,16.0,10.0,3.0,1.0,5.0,0.3125,0.2,0.0,0.0,0.2,7.0,72.0,39.0,49.0,108.0,0.058823529411764705,0.379746835443038,0.0,0.1875,0.4347826086956522,0.0,0.5,0.2173913043478261,0.2,0.5882352941176471,0.29411764705882354,0.2,1.0,0.8108108108108107,0.3125,0.09053647819310871,0.12865613086024086,0.2660031623151892,0.3001809631383349,0.5582835578811147,28.96,228,digital_ad,True,rep_visit,0.2543
390,Steven,Wilson,cardiology,low_value,TERR_28,Portland,OR,clinic,1.5,False,Mixed,5.0,10.0,4.0,0.0,3.0,0.2,0.0,0.25,0.0,0.0,4.0,11.0,16.0,,50.0,0.0,0.0,0.0,0.25,0.6521739130434783,0.25,0.3,0.37499999999999994,0.0,0.5882352941176471,0.7317073170731707,0.0,0.3125,0.8823529411764706,0.2,0.0,0.33292189008436307,0.13973641052533908,0.27325342035410094,0.36409687397498736,22.99,355,digital_ad,True,rep_visit,0.2083
391,Marilyn,Jimenez,primary_care,medium_value,TERR_33,Omaha,NE,private_practice,6.3,False,Digital-Heavy,9.0,7.0,4.0,0.0,3.0,0.0,0.2857142857142857,0.5,0.0,0.0,28.0,2.0,17.0,,65.0,0.0,0.0,0.0,0.25,0.6382978723404256,0.5,0.3,0.31578947368421056,0.0,0.4117647058823529,0.9375,0.2857142857142857,0.5625,0.5172413793103449,0.0,0.0,0.4765003714743957,0.12752813794535106,0.4463279528153179,0.22367951170731848,25.09,314,phone_call,True,rep_visit,0.1733
392,Jennifer,Hicks,endocrinology,medium_value,TERR_23,Oklahoma City,OK,clinic,2.7,False,In-Person-Heavy,6.0,3.0,8.0,7.0,3.0,0.0,0.3333333333333333,0.0,0.5714285714285714,0.3333333333333333,46.0,77.0,29.0,65.0,1.0,0.4117647058823529,0.31578947368421056,0.5714285714285714,0.5,0.5084745762711864,0.0,0.3,0.9677419354838709,0.3333333333333333,0.17647058823529413,0.2803738317757009,0.3333333333333333,0.375,0.39473684210526316,0.0,0.4855005206390745,0.20886832103359246,0.4572030763059606,0.28977739971544864,0.1594101724316888,31.07,182,rep_visit,True,rep_visit,0.3697
393,Joshua,Davenport,cardiology,low_value,TERR_28,Raleigh,NC,private_practice,0.5,False,Mixed,3.0,6.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.0,0.0,0.0,178.0,0.0,353.0,344.0,164.0,0.058823529411764705,0.08021390374331551,0.0,0.0625,0.07832898172323759,0.0,0.3,0.15463917525773196,0.0,0.35294117647058826,1.0,0.3333333333333333,0.1875,0.14423076923076922,0.0,0.02877753253925111,0.029153809992862337,0.09430149917095065,0.47486900483429306,0.06874894415688079,13.89,471,email,True,rep_visit,0.1877
394,Tina,Sanchez,endocrinology,high_value,TERR_09,Wichita,KS,private_practice,3.1,False,In-Person-Heavy,9.0,9.0,3.0,1.0,4.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.0,0.5,52.0,22.0,46.0,18.0,2.0,0.058823529411764705,0.625,0.0,0.1875,0.39473684210526316,0.3333333333333333,0.4,0.9375,0.5,0.5294117647058824,0.5769230769230769,0.3333333333333333,0.5625,0.36585365853658536,0.2222222222222222,0.14110379570093534,0.31565199638170716,0.5693997860014398,0.4243533339394443,0.32263420728555203,35.15,101,webinar,True,rep_visit,0.1982
395,Andrea,Reyes,oncology,high_value,TERR_03,Minneapolis,MN,hospital,1.8,False,Mixed,6.0,5.0,8.0,9.0,4.0,0.16666666666666666,0.0,0.125,0.4444444444444444,0.75,38.0,106.0,101.0,0.0,44.0,0.5294117647058824,1.0,0.4444444444444444,0.5,0.22900763358778622,0.125,0.4,0.4054054054054054,0.75,0.29411764705882354,0.22058823529411764,0.0,0.375,0.4411764705882353,0.16666666666666666,0.5766693163150015,0.22446641503936426,0.606129810612461,0.1066752810353295,0.2666116222969837,34.93,105,webinar,True,rep_visit,0.3712
396,Sandra,Romero,cardiology,medium_value,TERR_38,Tucson,AZ,clinic,6.6,False,Digital-Heavy,4.0,5.0,5.0,0.0,4.0,0.5,0.0,0.0,0.0,1.0,182.0,57.0,0.0,,18.0,0.0,0.0,0.0,0.3125,1.0,0.0,0.4,0.625,1.0,0.29411764705882354,0.3448275862068966,0.0,0.25,0.14150943396226415,0.5,0.0,0.27120223293293827,0.7978462386225792,0.13229146713397466,0.3740704650425412,31.37,173,webinar,True,rep_visit,0.2265
397,Natasha,Shields,endocrinology,low_value,TERR_43,Mesa,AZ,private_practice,5.1,False,Digital-Heavy,2.0,5.0,2.0,0.0,3.0,0.5,0.4,0.5,0.0,0.3333333333333333,163.0,15.0,129.0,,43.0,0.0,0.0,0.0,0.125,0.18867924528301888,0.5,0.3,0.410958904109589,0.3333333333333333,0.29411764705882354,0.6666666666666666,0.4,0.125,0.15544041450777202,0.5,0.0,0.3577889034042691,0.3424032351649331,0.43295278919240526,0.35093558303045413,29.92,210,email,True,rep_visit,0.35
398,Joshua,Tyler,endocrinology,high_value,TERR_19,Albuquerque,NM,clinic,1.8,False,In-Person-Heavy,7.0,10.0,5.0,9.0,4.0,0.0,0.1,0.6,0.5555555555555556,0.0,95.0,0.0,126.0,120.0,16.0,0.5294117647058824,0.2,0.5555555555555556,0.3125,0.1923076923076923,0.6,0.4,0.6521739130434783,0.0,0.5882352941176471,1.0,0.1,0.4375,0.24000000000000005,0.0,0.476806211756242,0.4561236764553162,0.21769106433597687,0.3871469220535194,0.1405095015168371,32.27,159,rep_visit,True,rep_visit,0.2218
399,Robert,Villa,primary_care,low_value,TERR_21,Baltimore,MD,clinic,2.7,False,Digital-Heavy,3.0,7.0,1.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.0,0.0,49.0,30.0,137.0,,,0.0,0.0,0.0,0.0625,0.17964071856287425,1.0,0.0,0.0,0.0,0.4117647058823529,0.5,0.2857142857142857,0.1875,0.379746835443038,0.0,0.0,0.6358006899607176,0.0,0.3561223831965175,0.11730862623015352,21.05,390,phone_call,True,rep_visit,0.3911
400,William,Hoover,dermatology,medium_value,TERR_31,Las Vegas,NV,private_practice,1.6,False,Mixed,13.0,11.0,5.0,0.0,5.0,0.15384615384615385,0.18181818181818182,0.2,0.0,0.4,7.0,2.0,46.0,,106.0,0.0,0.0,0.0,0.3125,0.39473684210526316,0.2,0.5,0.22058823529411764,0.4,0.6470588235294118,0.9375,0.18181818181818182,0.8125,0.8108108108108107,0.15384615384615385,0.0,0.26355815861038007,0.3838139197736844,0.43442476328329516,0.42633995323786966,30.99,184,email,True,rep_visit,0.1875
401,Justin,Evans,dermatology,medium_value,TERR_05,Sacramento,CA,clinic,3.7,True,Digital-Heavy,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.6,0.0,,,,11.0,113.0,0.29411764705882354,0.7317073170731707,0.6,0.0,0.0,0.0,0.1,0.2097902097902098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5635147419451948,0.0,0.0640612016163857,0.0,0.0,12.01,483,Do Not Contact,False,rep_visit,0.7752
402,Brenda,Duarte,dermatology,medium_value,TERR_38,Cleveland,OH,private_practice,3.3,False,Mixed,9.0,8.0,5.0,1.0,5.0,0.0,0.25,0.0,1.0,0.2,16.0,23.0,99.0,322.0,30.0,0.058823529411764705,0.08522727272727273,1.0,0.3125,0.23255813953488372,0.0,0.5,0.5,0.2,0.47058823529411764,0.5660377358490566,0.25,0.5625,0.6521739130434783,0.0,0.6155692145053182,0.11296787825278343,0.3242725985906876,0.3610570857396199,0.25150046271418774,33.23,144,rep_visit,True,rep_visit,0.3573
403,Tracy,Hernandez,cardiology,medium_value,TERR_09,Boston,MA,hospital,1.4,False,Mixed,3.0,8.0,6.0,5.0,3.0,0.3333333333333333,0.0,0.6666666666666666,0.4,0.0,191.0,1.0,95.0,7.0,71.0,0.29411764705882354,0.8108108108108107,0.4,0.375,0.24000000000000005,0.6666666666666666,0.3,0.297029702970297,0.0,0.47058823529411764,0.9677419354838709,0.0,0.1875,0.13574660633484165,0.3333333333333333,0.4626730283460898,0.5180112232211255,0.12366017039525584,0.2974426271853592,0.2622523123968425,32.69,152,phone_call,True,rep_visit,0.2542
404,Amanda,Reed,oncology,high_value,TERR_30,Portland,OR,private_practice,1.8,False,Digital-Heavy,6.0,4.0,5.0,3.0,6.0,0.16666666666666666,0.25,0.6,0.0,0.5,4.0,37.0,64.0,277.0,22.0,0.17647058823529413,0.09771986970684039,0.0,0.3125,0.3191489361702128,0.6,0.6,0.5769230769230769,0.5,0.23529411764705882,0.44776119402985076,0.25,0.375,0.8823529411764706,0.16666666666666666,0.05686437790218829,0.4822763316639467,0.5366661035503364,0.28771555143795324,0.35757522191258073,34.02,130,webinar,True,rep_visit,0.2233
405,Andrea,Daniels,dermatology,low_value,TERR_34,Raleigh,NC,private_practice,3.3,False,Digital-Heavy,4.0,6.0,1.0,3.0,5.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.4,51.0,8.0,115.0,63.0,119.0,0.17647058823529413,0.3225806451612903,0.3333333333333333,0.0625,0.2068965517241379,0.0,0.5,0.20134228187919462,0.4,0.35294117647058826,0.7894736842105263,0.16666666666666666,0.25,0.37037037037037035,0.0,0.2984797760428578,0.05566240630471652,0.3798457090521986,0.33383547932249547,0.12837896242439636,23.48,342,webinar,True,rep_visit,0.3499
406,Stanley,Morris,cardiology,high_value,TERR_23,New Orleans,LA,private_practice,2.5,False,Mixed,6.0,9.0,5.0,0.0,6.0,0.3333333333333333,0.0,0.0,0.0,0.5,28.0,25.0,60.0,,9.0,0.0,0.0,0.0,0.3125,0.3333333333333333,0.0,0.6,0.7692307692307692,0.5,0.5294117647058824,0.5454545454545454,0.0,0.375,0.5172413793103449,0.3333333333333333,0.0,0.1337461268471472,0.5763169033827762,0.22261235300702117,0.3799213356573368,26.88,267,webinar,True,rep_visit,0.265
407,Jacob,Terry,primary_care,medium_value,TERR_20,San Francisco,CA,clinic,2.9,False,Mixed,3.0,8.0,4.0,9.0,4.0,0.0,0.125,0.5,0.2222222222222222,0.25,233.0,9.0,140.0,43.0,1.0,0.5294117647058824,0.410958904109589,0.2222222222222222,0.25,0.1764705882352941,0.5,0.4,0.9677419354838709,0.25,0.47058823529411764,0.7692307692307692,0.125,0.1875,0.1140684410646388,0.0,0.3250499277782175,0.3812789012384942,0.4291956928651788,0.329732519881022,0.0625299498865837,28.78,230,webinar,True,rep_visit,0.2306
408,Ashley,Hall,oncology,medium_value,TERR_28,Wichita,KS,hospital,3.0,False,In-Person-Heavy,1.0,3.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.5,161.0,136.0,143.0,4.0,50.0,0.23529411764705882,0.8823529411764706,0.0,0.5,0.17341040462427745,0.0,0.4,0.37499999999999994,0.5,0.17647058823529413,0.18072289156626506,0.0,0.0625,0.15706806282722513,0.0,0.23088198421321887,0.13978339654842462,0.4534211964915536,0.07397828616941377,0.04538856122085347,17.74,432,webinar,True,rep_visit,0.3123
409,Kimberly,Williams,primary_care,high_value,TERR_47,Atlanta,GA,clinic,1.9,False,Digital-Heavy,6.0,6.0,2.0,2.0,3.0,0.0,0.3333333333333333,0.0,0.0,0.0,39.0,64.0,112.0,165.0,142.0,0.11764705882352941,0.15384615384615385,0.0,0.125,0.2112676056338028,0.0,0.3,0.1744186046511628,0.0,0.35294117647058826,0.3191489361702128,0.3333333333333333,0.375,0.4347826086956522,0.0,0.05619803235696418,0.06956726314043728,0.09837970418848042,0.3344883007466767,0.16766697514279183,14.94,463,email,True,rep_visit,0.2758
410,Julie,Thornton,dermatology,low_value,TERR_46,Columbus,OH,private_practice,2.2,False,In-Person-Heavy,1.0,2.0,3.0,4.0,0.0,0.0,0.5,0.6666666666666666,1.0,0.0,277.0,88.0,56.0,45.0,,0.23529411764705882,0.4,1.0,0.1875,0.3488372093023256,0.6666666666666666,0.0,0.0,0.0,0.11764705882352941,0.2542372881355932,0.5,0.0625,0.09771986970684039,0.0,0.7171864533312075,0.5014408874204872,0.0,0.3697760963132613,0.03315190392652004,30.64,191,rep_visit,True,rep_visit,0.7096
411,Lisa,Hughes,endocrinology,low_value,TERR_18,Tucson,AZ,hospital,1.7,False,In-Person-Heavy,2.0,9.0,3.0,2.0,2.0,0.0,0.2222222222222222,0.0,0.0,0.5,205.0,2.0,51.0,136.0,162.0,0.11764705882352941,0.18072289156626506,0.0,0.1875,0.37037037037037035,0.0,0.2,0.15625,0.5,0.5294117647058824,0.9375,0.2222222222222222,0.125,0.12765957446808512,0.0,0.061739589923907566,0.11537534766354604,0.36670684444743235,0.433614360881079,0.05232861153812875,19.75,415,email,True,rep_visit,0.1704
412,Elizabeth,Hoover,cardiology,low_value,TERR_34,Tulsa,OK,private_practice,6.7,False,Digital-Heavy,5.0,4.0,1.0,1.0,1.0,0.2,0.25,0.0,0.0,0.0,59.0,15.0,302.0,67.0,193.0,0.058823529411764705,0.30927835051546393,0.0,0.0625,0.09036144578313253,0.0,0.1,0.13452914798206278,0.0,0.23529411764705882,0.6666666666666666,0.25,0.3125,0.33707865168539325,0.2,0.07600699288324432,0.03163471347729792,0.048543562872340795,0.33285039224224283,0.25166995310177753,15.87,450,email,True,phone_call,0.3167
413,Tina,Simpson,endocrinology,low_value,TERR_20,Arlington,TX,private_practice,7.1,False,Mixed,4.0,8.0,0.0,1.0,3.0,0.25,0.125,0.0,0.0,0.3333333333333333,53.0,23.0,,227.0,56.0,0.058823529411764705,0.11673151750972763,0.0,0.0,0.0,0.0,0.3,0.3488372093023256,0.3333333333333333,0.47058823529411764,0.5660377358490566,0.125,0.25,0.3614457831325301,0.25,0.036306886027064944,0.0,0.3295947257574486,0.28783733515240645,0.2729783550836187,19.33,419,webinar,True,rep_visit,0.3701
414,Benjamin,Shaw,primary_care,medium_value,TERR_38,Nashville,TN,private_practice,3.7,False,Digital-Heavy,6.0,6.0,5.0,2.0,0.0,0.3333333333333333,0.16666666666666666,0.4,0.5,0.0,11.0,114.0,59.0,140.0,,0.11764705882352941,0.1764705882352941,0.5,0.3125,0.33707865168539325,0.4,0.0,0.0,0.0,0.35294117647058826,0.20833333333333334,0.16666666666666666,0.375,0.7317073170731707,0.3333333333333333,0.3537418346861052,0.3688215540413191,0.0,0.21401354474113155,0.4241408146967103,28.23,244,digital_ad,True,rep_visit,0.4189
415,Brittany,Kane,primary_care,medium_value,TERR_20,Minneapolis,MN,private_practice,1.8,False,Digital-Heavy,6.0,7.0,5.0,6.0,3.0,0.0,0.14285714285714285,0.2,0.8333333333333334,0.6666666666666666,15.0,70.0,170.0,21.0,63.0,0.35294117647058826,0.5882352941176471,0.8333333333333334,0.3125,0.15,0.2,0.3,0.3225806451612903,0.6666666666666666,0.4117647058823529,0.3,0.14285714285714285,0.375,0.6666666666666666,0.0,0.6828486475419233,0.21309729861309623,0.5194337063909901,0.23120583641396478,0.21547779465089306,36.35,81,rep_visit,True,rep_visit,0.5696
416,Morgan,Alexander,primary_care,medium_value,TERR_19,Wichita,KS,private_practice,1.7,False,Digital-Heavy,2.0,3.0,3.0,2.0,0.0,0.5,0.0,0.3333333333333333,0.5,0.0,122.0,39.0,22.0,169.0,,0.11764705882352941,0.1507537688442211,0.5,0.1875,0.5769230769230769,0.3333333333333333,0.0,0.0,0.0,0.17647058823529413,0.4347826086956522,0.0,0.125,0.19736842105263158,0.5,0.3484394339044925,0.3532159120124395,0.0,0.12636137531420844,0.35958047380384806,24.49,324,digital_ad,True,rep_visit,0.5533
417,Alicia,Bryant,endocrinology,high_value,TERR_30,Dallas,TX,private_practice,0.5,False,Digital-Heavy,4.0,2.0,6.0,3.0,4.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.25,39.0,154.0,98.0,241.0,7.0,0.17647058823529413,0.11070110701107011,0.6666666666666666,0.375,0.234375,0.3333333333333333,0.4,0.8108108108108107,0.25,0.11764705882352941,0.16304347826086957,0.0,0.25,0.4347826086956522,0.0,0.4500462398653495,0.32159876909345725,0.3968389808833448,0.05809437495764608,0.14165974562109118,26.23,283,rep_visit,True,rep_visit,0.3607
418,Jennifer,Ortiz,primary_care,low_value,TERR_11,Sacramento,CA,private_practice,2.9,False,Digital-Heavy,2.0,7.0,5.0,3.0,2.0,0.5,0.0,0.8,0.3333333333333333,0.5,114.0,57.0,30.0,53.0,25.0,0.17647058823529413,0.3614457831325301,0.3333333333333333,0.3125,0.5,0.8,0.2,0.5454545454545454,0.5,0.4117647058823529,0.3448275862068966,0.0,0.125,0.20833333333333334,0.5,0.30649315183487824,0.6367165571267613,0.4469546563810405,0.15676885962498704,0.36184126502236436,37.4,68,phone_call,True,rep_visit,0.4987
419,Diana,Moore,primary_care,high_value,TERR_46,El Paso,TX,private_practice,1.5,False,In-Person-Heavy,6.0,11.0,6.0,4.0,5.0,0.0,0.0,0.16666666666666666,0.75,0.0,11.0,3.0,18.0,73.0,37.0,0.23529411764705882,0.29126213592233013,0.75,0.375,0.625,0.16666666666666666,0.5,0.44776119402985076,0.0,0.6470588235294118,0.9090909090909091,0.0,0.375,0.7317073170731707,0.0,0.5483269270864767,0.3045131221368158,0.19635018336830412,0.32206580336301055,0.228888146464141,31.59,170,rep_visit,True,rep_visit,0.2216
420,Terrance,Costa,primary_care,low_value,TERR_16,Louisville,KY,hospital,4.1,False,Digital-Heavy,6.0,8.0,0.0,1.0,0.0,0.0,0.25,0.0,1.0,0.0,70.0,2.0,,212.0,,0.058823529411764705,0.12396694214876033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.9375,0.25,0.375,0.3,0.0,0.6235567206699109,0.0,0.0,0.4376467203216203,0.13987693630370798,24.19,330,rep_visit,True,rep_visit,0.1534
421,Matthew,Schwartz,primary_care,high_value,TERR_21,Boston,MA,private_practice,4.1,False,Digital-Heavy,8.0,15.0,4.0,4.0,3.0,0.25,0.26666666666666666,0.0,0.5,0.0,28.0,3.0,122.0,147.0,15.0,0.23529411764705882,0.1694915254237288,0.5,0.25,0.19736842105263158,0.0,0.3,0.6666666666666666,0.0,0.8823529411764706,0.9090909090909091,0.26666666666666666,0.5,0.5172413793103449,0.25,0.3767802549798087,0.09270870097669474,0.19987345693787267,0.5272227229310908,0.35711539812089516,31.99,162,email,True,rep_visit,0.1608
422,Debra,Christian,dermatology,high_value,TERR_44,Tucson,AZ,private_practice,1.8,False,Digital-Heavy,5.0,16.0,4.0,1.0,6.0,0.2,0.3125,0.5,0.0,0.3333333333333333,203.0,7.0,143.0,102.0,1.0,0.058823529411764705,0.22727272727272727,0.0,0.25,0.17341040462427745,0.5,0.6,0.9677419354838709,0.3333333333333333,0.9411764705882353,0.8108108108108107,0.3125,0.3125,0.12875536480686695,0.2,0.059098732411116794,0.3806479398538773,0.5196204271580421,0.5460448616356085,0.2087169913698044,33.29,140,email,True,email,0.2605
423,Melissa,Villarreal,dermatology,medium_value,TERR_24,Albuquerque,NM,private_practice,2.0,False,Mixed,1.0,3.0,10.0,5.0,1.0,0.0,0.0,0.7,0.4,0.0,200.0,99.0,7.0,109.0,277.0,0.29411764705882354,0.21582733812949642,0.4,0.625,0.8108108108108107,0.7,0.1,0.09771986970684039,0.0,0.17647058823529413,0.23255813953488372,0.0,0.0625,0.13043478260869565,0.0,0.3399968613358271,0.7072430961363746,0.04095407278303023,0.08466589318505036,0.039897200734157284,22.26,370,phone_call,True,rep_visit,0.4806
424,Norman,Stewart,primary_care,medium_value,TERR_40,Jacksonville,FL,private_practice,3.6,False,In-Person-Heavy,7.0,4.0,3.0,3.0,1.0,0.14285714285714285,0.0,0.0,0.3333333333333333,0.0,10.0,15.0,3.0,32.0,332.0,0.17647058823529413,0.48387096774193555,0.3333333333333333,0.1875,0.9090909090909091,0.0,0.1,0.08287292817679558,0.0,0.23529411764705882,0.6666666666666666,0.0,0.4375,0.75,0.14285714285714285,0.33173528557974274,0.22645098894499338,0.03789286862802517,0.18641089106781583,0.3293431376292827,23.07,353,rep_visit,True,rep_visit,0.2171
425,Jennifer,Malone,endocrinology,low_value,TERR_22,Virginia Beach,VA,private_practice,2.5,False,In-Person-Heavy,3.0,4.0,5.0,7.0,6.0,0.0,0.0,0.6,0.5714285714285714,0.0,58.0,114.0,2.0,11.0,25.0,0.4117647058823529,0.7317073170731707,0.5714285714285714,0.3125,0.9375,0.6,0.6,0.5454545454545454,0.0,0.23529411764705882,0.20833333333333334,0.0,0.1875,0.3409090909090909,0.0,0.5712561914448441,0.6097705258060202,0.2372987885016286,0.0919098181338345,0.10930089853096689,30.5,198,phone_call,True,rep_visit,0.3068
426,Monique,Johnson,dermatology,high_value,TERR_29,Houston,TX,clinic,2.1,False,In-Person-Heavy,2.0,8.0,8.0,7.0,4.0,0.5,0.0,0.25,0.8571428571428571,0.5,71.0,4.0,15.0,183.0,11.0,0.4117647058823529,0.14084507042253522,0.8571428571428571,0.5,0.6666666666666666,0.25,0.4,0.7317073170731707,0.5,0.47058823529411764,0.8823529411764706,0.0,0.125,0.297029702970297,0.5,0.6167891858719269,0.3879245253470207,0.5269685947173351,0.27983676919524364,0.3801290514137289,43.4,18,rep_visit,True,rep_visit,0.2621
427,Casey,Welch,endocrinology,high_value,TERR_02,Detroit,MI,private_practice,6.1,False,Mixed,4.0,12.0,6.0,4.0,3.0,0.0,0.5833333333333334,0.16666666666666666,0.5,0.0,1.0,14.0,39.0,73.0,176.0,0.23529411764705882,0.29126213592233013,0.5,0.375,0.4347826086956522,0.16666666666666666,0.3,0.14563106796116507,0.0,0.7058823529411765,0.6818181818181818,0.5833333333333334,0.25,0.9677419354838709,0.0,0.4018874259120496,0.2652933092590765,0.09244417014266704,0.6291366328499025,0.25154751626471095,32.83,149,email,True,rep_visit,0.3877
